date,pairKey,legalStatus,winningMode,seasonalPotential,scoreThermalFit0,scoreThermalFitHalf,scoreThermalFit1
2027-03-17,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.04,1.012,1.026,1.04
2027-03-18,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.059,1.018,1.039,1.059
2027-03-19,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.079,1.024,1.052,1.079
2027-03-20,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.099,1.03,1.064,1.099
2027-03-21,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.119,1.036,1.077,1.119
2027-03-22,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.139,1.042,1.09,1.139
2027-03-23,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.159,1.048,1.103,1.159
2027-03-24,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.179,1.054,1.116,1.179
2027-03-25,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.198,1.059,1.129,1.198
2027-03-26,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.218,1.065,1.142,1.218
2027-03-27,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.238,1.071,1.155,1.238
2027-03-28,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.258,1.077,1.168,1.258
2027-03-29,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.278,1.083,1.18,1.278
2027-03-30,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.297,1.089,1.193,1.297
2027-03-31,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.317,1.095,1.206,1.317
2027-04-01,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.337,1.101,1.219,1.337
2027-04-02,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.357,1.107,1.232,1.357
2027-04-03,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.377,1.113,1.245,1.377
2027-04-04,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.397,1.119,1.258,1.397
2027-04-05,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.417,1.125,1.271,1.417
2027-04-06,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.436,1.131,1.284,1.436
2027-04-07,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.456,1.137,1.297,1.456
2027-04-08,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.476,1.143,1.309,1.476
2027-04-09,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.496,1.149,1.322,1.496
2027-04-10,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.516,1.155,1.335,1.516
2027-04-11,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.535,1.161,1.348,1.535
2027-04-12,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.555,1.167,1.361,1.555
2027-04-13,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.575,1.173,1.374,1.575
2027-04-14,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.595,1.179,1.387,1.595
2027-04-15,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.615,1.184,1.4,1.615
2027-04-16,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.635,1.19,1.413,1.635
2027-04-17,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.655,1.196,1.425,1.655
2027-04-18,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.674,1.202,1.438,1.674
2027-04-19,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.694,1.208,1.451,1.694
2027-04-20,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.714,1.214,1.464,1.714
2027-04-21,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.751,1.225,1.488,1.751
2027-04-22,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.789,1.237,1.513,1.789
2027-04-23,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.826,1.248,1.537,1.826
2027-04-24,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.864,1.259,1.561,1.864
2027-04-25,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.901,1.27,1.586,1.901
2027-04-26,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.938,1.282,1.61,1.938
2027-04-27,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.976,1.293,1.634,1.976
2027-04-28,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.013,1.304,1.659,2.013
2027-04-29,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.051,1.315,1.683,2.051
2027-04-30,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.088,1.326,1.707,2.088
2027-05-01,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.125,1.338,1.732,2.125
2027-05-02,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.163,1.349,1.756,2.163
2027-05-03,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.2,1.36,1.78,2.2
2027-05-04,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.238,1.371,1.804,2.238
2027-05-05,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.275,1.382,1.829,2.275
2027-05-06,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.312,1.394,1.853,2.312
2027-05-07,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.35,1.405,1.877,2.35
2027-05-08,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.387,1.416,1.902,2.387
2027-05-09,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.425,1.427,1.926,2.425
2027-05-10,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.462,1.439,1.95,2.462
2027-05-11,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.499,1.45,1.975,2.499
2027-05-12,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.537,1.461,1.999,2.537
2027-05-13,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.574,1.472,2.023,2.574
2027-05-14,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.612,1.483,2.048,2.612
2027-05-15,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.649,1.495,2.072,2.649
2027-05-16,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.686,1.506,2.096,2.686
2027-05-17,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.724,1.517,2.12,2.724
2027-05-18,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.761,1.528,2.145,2.761
2027-05-19,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.799,1.54,2.169,2.799
2027-05-20,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.836,1.551,2.193,2.836
2027-05-21,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.87,1.561,2.215,2.87
2027-05-22,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.904,1.571,2.238,2.904
2027-05-23,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.938,1.581,2.26,2.938
2027-05-24,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.972,1.592,2.282,2.972
2027-05-25,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,3.006,1.602,2.304,3.006
2027-05-26,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,3.04,1.612,2.326,3.04
2027-05-27,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,3.074,1.622,2.348,3.074
2027-05-28,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,3.108,1.632,2.37,3.108
2027-05-29,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,3.142,1.643,2.392,3.142
2027-05-30,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,3.176,1.653,2.414,3.176
2027-05-31,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,3.21,1.663,2.437,3.21
2027-06-01,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,3.244,1.673,2.459,3.244
2027-06-02,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,3.278,1.683,2.481,3.278
2027-06-03,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,3.312,1.694,2.503,3.312
2027-06-04,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,3.346,1.704,2.525,3.346
2027-06-05,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,3.38,1.714,2.547,3.38
2027-06-06,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,3.414,1.724,2.569,3.414
2027-06-07,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,3.448,1.734,2.591,3.448
2027-06-08,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,3.482,1.745,2.613,3.482
2027-06-09,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,3.516,1.755,2.635,3.516
2027-06-10,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,3.55,1.765,2.657,3.55
2027-06-11,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,3.439,1.732,2.586,3.439
2027-06-12,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,3.329,1.699,2.514,3.329
2027-06-13,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,3.218,1.666,2.442,3.218
2027-06-14,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,3.108,1.632,2.37,3.108
2027-06-15,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.997,1.599,2.298,2.997
2027-06-16,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.887,1.566,2.227,2.887
2027-06-17,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.776,1.533,2.155,2.776
2027-06-18,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.666,1.5,2.083,2.666
2027-06-19,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.555,1.467,2.011,2.555
2027-06-20,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.445,1.433,1.939,2.445
2027-06-21,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.334,1.4,1.867,2.334
2027-06-22,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.224,1.367,1.796,2.224
2027-06-23,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.114,1.334,1.724,2.114
2027-06-24,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,2.003,1.301,1.652,2.003
2027-06-25,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1.892,1.268,1.58,1.892
2027-06-26,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,1.907,1.272,1.59,1.907
2027-06-27,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,2.058,1.318,1.688,2.058
2027-06-28,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,2.21,1.363,1.786,2.21
2027-06-29,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,2.361,1.408,1.885,2.361
2027-06-30,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,2.512,1.454,1.983,2.512
2027-07-01,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,2.663,1.499,2.081,2.663
2027-07-02,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,2.814,1.544,2.179,2.814
2027-07-03,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,2.966,1.59,2.278,2.966
2027-07-04,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,3.117,1.635,2.376,3.117
2027-07-05,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,3.268,1.68,2.474,3.268
2027-07-06,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,3.419,1.726,2.572,3.419
2027-07-07,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,3.57,1.771,2.671,3.57
2027-07-08,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,3.722,1.816,2.769,3.722
2027-07-09,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,3.873,1.862,2.867,3.873
2027-07-10,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,4.024,1.907,2.966,4.024
2027-07-11,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,4.175,1.953,3.064,4.175
2027-07-12,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,4.326,1.998,3.162,4.326
2027-07-13,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,4.478,2.043,3.26,4.478
2027-07-14,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,4.629,2.089,3.359,4.629
2027-07-15,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,4.78,2.134,3.457,4.78
2027-07-16,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,4.857,2.157,3.507,4.857
2027-07-17,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,4.934,2.18,3.557,4.934
2027-07-18,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,5.011,2.203,3.607,5.011
2027-07-19,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,5.089,2.227,3.658,5.089
2027-07-20,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,5.166,2.25,3.708,5.166
2027-07-21,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,5.243,2.273,3.758,5.243
2027-07-22,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,5.32,2.296,3.808,5.32
2027-07-23,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,5.397,2.319,3.858,5.397
2027-07-24,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,5.474,2.342,3.908,5.474
2027-07-25,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,5.551,2.365,3.958,5.551
2027-07-26,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,5.629,2.389,4.009,5.629
2027-07-27,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,5.706,2.412,4.059,5.706
2027-07-28,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,5.783,2.435,4.109,5.783
2027-07-29,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,5.86,2.458,4.159,5.86
2027-07-30,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,5.937,2.481,4.209,5.937
2027-07-31,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,6.014,2.504,4.259,6.014
2027-08-01,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,6.091,2.527,4.309,6.091
2027-08-02,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,6.169,2.551,4.36,6.169
2027-08-03,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,6.246,2.574,4.41,6.246
2027-08-04,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,6.323,2.597,4.46,6.323
2027-08-05,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,6.4,2.62,4.51,6.4
2027-08-06,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,6.292,2.588,4.44,6.292
2027-08-07,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,6.184,2.555,4.37,6.184
2027-08-08,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,6.076,2.523,4.299,6.076
2027-08-09,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,5.968,2.49,4.229,5.968
2027-08-10,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,5.86,2.458,4.159,5.86
2027-08-11,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,5.752,2.426,4.089,5.752
2027-08-12,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,5.644,2.393,4.019,5.644
2027-08-13,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,5.536,2.361,3.948,5.536
2027-08-14,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,5.428,2.328,3.878,5.428
2027-08-15,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,5.32,2.296,3.808,5.32
2027-08-16,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,5.212,2.264,3.738,5.212
2027-08-17,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,5.104,2.231,3.668,5.104
2027-08-18,manitowoc_wi/chinook_salmon,open,summer_coldwater_pulse,4.996,2.199,3.597,4.996
2027-08-19,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,4.979,2.194,3.586,4.979
2027-08-20,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,5.186,2.256,3.721,5.186
2027-08-21,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,5.393,2.318,3.855,5.393
2027-08-22,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,5.6,2.38,3.99,5.6
2027-08-23,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,5.807,2.442,4.125,5.807
2027-08-24,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,6.014,2.504,4.259,6.014
2027-08-25,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,6.221,2.566,4.394,6.221
2027-08-26,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,6.429,2.629,4.529,6.429
2027-08-27,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,6.636,2.691,4.663,6.636
2027-08-28,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,6.843,2.753,4.798,6.843
2027-08-29,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,7.05,2.815,4.933,7.05
2027-08-30,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,7.257,2.877,5.067,7.257
2027-08-31,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,7.464,2.939,5.202,7.464
2027-09-01,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,7.671,3.001,5.336,7.671
2027-09-02,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,7.879,3.064,5.471,7.879
2027-09-03,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,8.086,3.126,5.606,8.086
2027-09-04,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,8.293,3.188,5.74,8.293
2027-09-05,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,8.5,3.25,5.875,8.5
2027-09-06,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,8.415,3.224,5.82,8.415
2027-09-07,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,8.33,3.199,5.764,8.33
2027-09-08,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,8.245,3.174,5.709,8.245
2027-09-09,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,8.16,3.148,5.654,8.16
2027-09-10,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,8.075,3.122,5.599,8.075
2027-09-11,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,7.99,3.097,5.543,7.99
2027-09-12,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,7.905,3.071,5.488,7.905
2027-09-13,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,7.82,3.046,5.433,7.82
2027-09-14,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,7.735,3.021,5.378,7.735
2027-09-15,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,7.65,2.995,5.322,7.65
2027-09-16,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,7.565,2.97,5.267,7.565
2027-09-17,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,7.48,2.944,5.212,7.48
2027-09-18,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,7.395,2.918,5.157,7.395
2027-09-19,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,7.31,2.893,5.101,7.31
2027-09-20,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,7.225,2.867,5.046,7.225
2027-09-21,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,6.981,2.794,4.888,6.981
2027-09-22,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,6.737,2.721,4.729,6.737
2027-09-23,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,6.494,2.648,4.571,6.494
2027-09-24,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,6.25,2.575,4.412,6.25
2027-09-25,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,6.006,2.502,4.254,6.006
2027-09-26,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,5.763,2.429,4.096,5.763
2027-09-27,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,5.519,2.356,3.937,5.519
2027-09-28,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,5.275,2.282,3.779,5.275
2027-09-29,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,5.031,2.209,3.62,5.031
2027-09-30,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,4.787,2.136,3.462,4.787
2027-10-01,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,4.544,2.063,3.303,4.544
2027-10-02,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,4.3,1.99,3.145,4.3
2027-10-03,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,4.056,1.917,2.987,4.056
2027-10-04,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,3.813,1.844,2.828,3.813
2027-10-05,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,3.569,1.771,2.67,3.569
2027-10-06,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,3.325,1.698,2.511,3.325
2027-10-07,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,3.081,1.624,2.353,3.081
2027-10-08,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,2.837,1.551,2.194,2.837
2027-10-09,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,2.594,1.478,2.036,2.594
2027-10-10,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,2.35,1.405,1.878,2.35
2027-10-11,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,2.289,1.387,1.838,2.289
2027-10-12,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,2.227,1.368,1.798,2.227
2027-10-13,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,2.166,1.35,1.758,2.166
2027-10-14,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,2.105,1.331,1.718,2.105
2027-10-15,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,2.043,1.313,1.678,2.043
2027-10-16,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,1.982,1.295,1.638,1.982
2027-10-17,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,1.92,1.276,1.598,1.92
2027-10-18,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,1.859,1.258,1.558,1.859
2027-10-19,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,1.798,1.239,1.519,1.798
2027-10-20,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,1.736,1.221,1.479,1.736
2027-10-21,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,1.675,1.202,1.439,1.675
2027-10-22,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,1.614,1.184,1.399,1.614
2027-10-23,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,1.552,1.166,1.359,1.552
2027-10-24,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,1.491,1.147,1.319,1.491
2027-10-25,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,1.43,1.129,1.279,1.43
2027-10-26,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,1.368,1.11,1.239,1.368
2027-10-27,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,1.307,1.092,1.199,1.307
2027-10-28,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,1.245,1.074,1.16,1.245
2027-10-29,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,1.184,1.055,1.12,1.184
2027-10-30,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,1.123,1.037,1.08,1.123
2027-10-31,manitowoc_wi/chinook_salmon,open,fall_harbor_staging,1.061,1.018,1.04,1.061
2027-11-01,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-02,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-03,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-04,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-05,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-06,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-07,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-08,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-09,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-10,manitowoc_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
